string,counts,energy_M,feasible
'000000,367,0,infeasible
'100000,354,1,infeasible
'001000,319,1,infeasible
'010000,217,1,infeasible
'000100,179,1,infeasible
'000010,101,1,infeasible
'000001,83,1,infeasible
'110000,197,2,infeasible
'101000,148,2,infeasible
'011000,115,2,infeasible
'001100,96,2,infeasible
'100010,94,2,infeasible
'010010,75,2,infeasible
'001010,60,2,infeasible
'000101,58,2,infeasible
'000011,54,2,infeasible
'000110,53,2,infeasible
'001001,49,2,infeasible
'111000,138,3,infeasible
'110010,49,3,infeasible
'001110,42,3,infeasible
'000111,36,3,infeasible
'001011,34,3,infeasible
'001101,23,3,infeasible
'001111,24,4,infeasible
'100100,206,2,feasible
'010100,124,2,feasible
'010001,72,2,feasible
'100001,67,2,feasible
'110100,112,3,feasible
'101100,105,3,feasible
'101010,90,3,feasible
'011100,58,3,feasible
'110001,58,3,feasible
'101001,48,3,feasible
'100101,47,3,feasible
'011010,43,3,feasible
'010110,42,3,feasible
'011001,40,3,feasible
'010011,36,3,feasible
'100011,34,3,feasible
'100110,33,3,feasible
'010101,33,3,feasible
'111100,103,4,feasible
'101011,94,4,feasible
'101110,69,4,feasible
'111010,64,4,feasible
'110110,46,4,feasible
'110101,43,4,feasible
'101101,33,4,feasible
'111001,33,4,feasible
'110011,32,4,feasible
'011011,32,4,feasible
'010111,25,4,feasible
'011110,23,4,feasible
'100111,23,4,feasible
'011101,20,4,feasible
'111110,40,5,feasible
'111011,23,5,feasible
'111101,22,5,feasible
'110111,21,5,feasible
'011111,16,5,feasible
'101111,14,5,feasible
'111111,11,6,feasible
