string,counts,energy_M,feasible
'000000,674,0,infeasible
'001000,400,1,infeasible
'010000,276,1,infeasible
'100000,219,1,infeasible
'000100,204,1,infeasible
'000001,154,1,infeasible
'000010,65,1,infeasible
'011000,167,2,infeasible
'001100,143,2,infeasible
'110000,138,2,infeasible
'101000,120,2,infeasible
'001010,79,2,infeasible
'000011,75,2,infeasible
'001001,73,2,infeasible
'000110,67,2,infeasible
'000101,66,2,infeasible
'100010,51,2,infeasible
'010010,48,2,infeasible
'111000,99,3,infeasible
'001110,40,3,infeasible
'001101,39,3,infeasible
'000111,28,3,infeasible
'110010,28,3,infeasible
'001011,28,3,infeasible
'001111,18,4,infeasible
'010100,150,2,feasible
'100100,117,2,feasible
'100001,76,2,feasible
'010001,71,2,feasible
'110100,118,3,feasible
'011100,111,3,feasible
'101100,57,3,feasible
'011001,52,3,feasible
'010110,50,3,feasible
'010101,46,3,feasible
'100110,45,3,feasible
'011010,41,3,feasible
'101001,41,3,feasible
'101010,38,3,feasible
'100101,35,3,feasible
'100011,34,3,feasible
'110001,32,3,feasible
'010011,27,3,feasible
'111100,68,4,feasible
'011110,65,4,feasible
'110101,34,4,feasible
'110110,34,4,feasible
'101110,32,4,feasible
'111010,31,4,feasible
'111001,29,4,feasible
'011101,25,4,feasible
'010111,21,4,feasible
'110011,21,4,feasible
'100111,20,4,feasible
'101011,17,4,feasible
'101101,16,4,feasible
'011011,13,4,feasible
'111110,44,5,feasible
'111101,20,5,feasible
'011111,16,5,feasible
'110111,15,5,feasible
'111011,14,5,feasible
'101111,7,5,feasible
'111111,18,6,feasible
