string,counts,energy_M,feasible
'000000,435,0,infeasible
'000001,381,1,infeasible
'100000,239,1,infeasible
'001000,190,1,infeasible
'010000,167,1,infeasible
'000010,85,1,infeasible
'000100,82,1,infeasible
'101000,250,2,infeasible
'110000,130,2,infeasible
'001001,126,2,infeasible
'011000,101,2,infeasible
'000101,69,2,infeasible
'100010,67,2,infeasible
'001100,66,2,infeasible
'000011,63,2,infeasible
'001010,60,2,infeasible
'010010,58,2,infeasible
'000110,35,2,infeasible
'111000,128,3,infeasible
'110010,45,3,infeasible
'001110,44,3,infeasible
'001101,43,3,infeasible
'001011,29,3,infeasible
'000111,23,3,infeasible
'001111,19,4,infeasible
'100001,171,2,feasible
'010001,133,2,feasible
'100100,75,2,feasible
'010100,31,2,feasible
'101001,188,3,feasible
'101100,96,3,feasible
'101010,95,3,feasible
'110001,94,3,feasible
'011001,76,3,feasible
'110100,55,3,feasible
'100101,53,3,feasible
'100011,52,3,feasible
'011100,52,3,feasible
'011010,45,3,feasible
'010101,45,3,feasible
'100110,38,3,feasible
'010011,31,3,feasible
'010110,25,3,feasible
'111001,81,4,feasible
'111100,79,4,feasible
'111010,52,4,feasible
'110101,47,4,feasible
'101101,40,4,feasible
'101011,38,4,feasible
'101110,38,4,feasible
'011101,30,4,feasible
'011110,28,4,feasible
'011011,27,4,feasible
'110110,25,4,feasible
'110011,23,4,feasible
'100111,19,4,feasible
'010111,10,4,feasible
'111101,44,5,feasible
'111110,40,5,feasible
'111011,21,5,feasible
'011111,18,5,feasible
'101111,18,5,feasible
'110111,12,5,feasible
'111111,20,6,feasible
