string,counts,energy_M,feasible
'000000,331,0,infeasible
'100000,341,1,infeasible
'000001,331,1,infeasible
'001000,210,1,infeasible
'010000,167,1,infeasible
'000100,134,1,infeasible
'000010,111,1,infeasible
'001001,156,2,infeasible
'110000,155,2,infeasible
'011000,128,2,infeasible
'101000,118,2,infeasible
'001010,117,2,infeasible
'001100,97,2,infeasible
'010010,61,2,infeasible
'000101,53,2,infeasible
'100010,52,2,infeasible
'000110,42,2,infeasible
'000011,41,2,infeasible
'111000,90,3,infeasible
'001101,90,3,infeasible
'001110,54,3,infeasible
'001011,44,3,infeasible
'110010,39,3,infeasible
'000111,31,3,infeasible
'001111,28,4,infeasible
'100001,205,2,feasible
'010001,111,2,feasible
'010100,72,2,feasible
'100100,64,2,feasible
'011001,115,3,feasible
'101001,112,3,feasible
'110001,88,3,feasible
'011010,80,3,feasible
'101010,76,3,feasible
'101100,62,3,feasible
'100101,56,3,feasible
'110100,52,3,feasible
'010101,40,3,feasible
'011100,38,3,feasible
'100110,31,3,feasible
'010011,29,3,feasible
'100011,26,3,feasible
'010110,20,3,feasible
'111001,82,4,feasible
'101101,55,4,feasible
'011101,54,4,feasible
'011110,49,4,feasible
'111100,49,4,feasible
'101110,43,4,feasible
'110101,34,4,feasible
'111010,32,4,feasible
'011011,30,4,feasible
'110011,29,4,feasible
'101011,25,4,feasible
'110110,24,4,feasible
'100111,17,4,feasible
'010111,16,4,feasible
'111110,44,5,feasible
'011111,35,5,feasible
'111101,30,5,feasible
'111011,17,5,feasible
'101111,16,5,feasible
'110111,11,5,feasible
'111111,10,6,feasible
